,sensor1,sensor2
288,52.0,48.433213074353276
289,52.0,48.46401204478984
290,52.0,48.494811015226404
291,52.0,48.52560998566297
292,52.0,48.55640895609953
293,52.0,48.587207926536095
294,52.0,48.61800689697266
295,52.0,48.626590783255445
296,52.0,48.63517466953822
297,52.0,48.64375855582101
298,52.0,48.652342442103794
299,52.0,48.66092632838658
300,52.0,48.66951021466936
301,52.0,48.679272351946146
302,52.0,48.690381061787505
303,52.0,48.701489771628864
304,52.0,48.71259848147022
305,52.0,48.72370719131158
306,52.0,48.73481590115294
307,52.0,48.7459246109943
308,52.0,48.754630061558316
309,52.0,48.76316385074538
310,52.0,48.77169763993244
311,52.0,48.7802314291195
312,52.0,48.788765218306565
313,52.0,48.79729900749362
314,52.0,48.79177851774255
315,52.0,48.765176609584266
316,52.0,48.73857470142598
317,52.0,48.711972793267705
318,52.0,48.68537088510942
319,52.0,48.65876897695114
320,52.0,48.63216706879285
321,52.0,48.626642779914704
322,52.0,48.62436120169504
323,52.0,48.62207962347537
324,52.0,48.619798045255706
325,52.0,48.61751646703603
326,52.0,48.61523488881637
327,52.0,48.614544350760326
328,52.0,48.617035893031534
329,52.0,48.619527435302736
330,52.0,48.622018977573944
331,52.0,48.62451051984515
332,52.0,48.627002062116354
333,52.0,48.62949360438756
334,52.0,48.62378930850905
335,52.0,48.61603605309312
336,52.0,48.608282797677184
337,52.0,48.60052954226124
338,52.0,48.59277628684531
339,52.0,48.58502303142937
340,52.0,48.57293350842534
341,52.0,48.548919249554075
342,52.0,48.5249049906828
343,52.0,48.50089073181153
344,52.0,48.47687647294026
345,52.0,48.452862214068986
346,52.0,48.42884795519772
347,52.0,48.42573249194088
348,52.0,48.43021659072566
349,52.0,48.43470068951043
350,52.0,48.43918478829521
351,52.0,48.44366888707998
352,52.0,48.44815298586476
353,52.0,48.45398951939174
354,52.0,48.46523579188756
355,52.0,48.47648206438337
356,52.0,48.48772833687919
357,52.0,48.498974609375004
358,52.0,48.510220881870815
359,52.0,48.52146715436663
360,52.0,48.514113352250085
361,52.0,48.49745951282735
362,52.0,48.48080567340462
363,52.0,48.46415183398189
364,52.0,48.44749799455915
365,52.0,48.43084415513642
366,52.0,48.40781330965003
367,52.0,48.343331924749876
368,52.0,48.27885053984973
369,52.0,48.21436915494957
370,52.0,48.149887770049425
371,52.0,48.08540638514928
372,52.0,48.02092500024912
373,52.0,47.99251366440131
374,52.0,47.988149027921715
375,52.0,47.98378439144212
376,52.0,47.979419754962535
377,52.0,47.97505511848294
378,52.0,47.97069048200335
379,52.0,47.964892095449024
380,52.0,47.93902120784838
381,52.0,47.91315032024773
382,52.0,47.887279432647084
383,52.0,47.86140854504644
384,52.0,47.83553765744579
385,52.0,47.809666769845144
386,52.0,47.76733638218471
387,52.0,47.71060393197196
388,52.0,47.65387148175921
389,52.0,47.59713903154646
390,52.0,47.54040658133371
391,52.0,47.48367413112096
392,52.0,47.42694168090821
393,52.0,47.382984573987066
394,52.0,47.33902746706593
395,52.0,47.29507036014479
396,52.0,47.25111325322365
397,52.0,47.207156146302516
398,52.0,47.163199039381375
399,52.0,47.14418749128069
400,52.0,47.153685153260525
401,52.0,47.163182815240354
402,52.0,47.17268047722018
403,52.0,47.18217813920002
404,52.0,47.19167580117985
405,52.0,47.20117346315968
406,52.0,47.21458511352539
407,52.0,47.2282763344901
408,52.0,47.2419675554548
409,52.0,47.2556587764195
410,52.0,47.269349997384204
411,52.0,47.283041218348906
412,52.0,47.294918433987355
413,52.0,47.30407464163643
414,52.0,47.31323084928551
415,52.0,47.32238705693459
416,52.0,47.331543264583665
417,52.0,47.34069947223274
418,52.0,47.34985567988182
419,52.0,47.36651592643894
420,52.0,47.384330640520375
421,52.0,47.40214535460181
422,52.0,47.41996006868324
423,52.0,47.43777478276467
424,52.0,47.4555894968461
425,52.0,47.4818068990902
426,52.0,47.52482967765964
427,52.0,47.567852456229076
428,52.0,47.61087523479851
429,52.0,47.65389801336795
430,52.0,47.69692079193739
431,52.0,47.739943570506824
432,52.0,47.78971173033423
433,52.0,47.84116623547614
434,52.0,47.892620740618035
435,52.0,47.94407524575993
436,52.0,47.99552975090183
437,52.0,48.04698425604373
438,52.0,48.076704048623846
439,52.0,48.04665338165906
440,52.0,48.01660271469428
441,52.0,47.9865520477295
442,52.0,47.95650138076471
443,52.0,47.92645071379993
444,52.0,47.89640004683515
445,52.0,47.888570995720066
446,52.0,47.88882253218671
447,52.0,47.88907406865334
448,52.0,47.88932560511998
449,52.0,47.889577141586614
450,52.0,47.889828678053256
451,52.0,47.886105237688334
452,52.0,47.86648188999721
453,52.0,47.84685854230609
454,52.0,47.82723519461496
455,52.0,47.807611846923834
456,52.0,47.7879884992327
457,52.0,47.76836515154158
458,52.0,47.78592568222358
459,52.0,47.82207815209214
460,52.0,47.85823062196071
461,52.0,47.89438309182927
462,52.0,47.93053556169783
463,52.0,47.96668803156639
464,52.0,47.99505076505701
465,52.0,47.972780212090946
466,52.0,47.95050965912489
467,52.0,47.92823910615883
468,52.0,47.905968553192764
469,52.0,47.88369800022671
470,52.0,47.861427447260645
471,52.0,47.85928814946389
472,52.0,47.87056968844667
473,52.0,47.88185122742945
474,52.0,47.89313276641223
475,52.0,47.90441430539501
476,52.0,47.915695844377794
477,52.0,47.92612430027553
478,52.0,47.924609592982705
479,52.0,47.92309488568987
480,52.0,47.92158017839704
481,52.0,47.92006547110421
482,52.0,47.91855076381138
483,52.0,47.917036056518555
484,52.0,47.929127891696226
485,52.0,47.95312545153559
486,52.0,47.97712301137496
487,52.0,48.00112057121432
488,52.0,48.02511813105369
489,52.0,48.04911569089305
490,52.0,48.07311325073242
491,52.0,48.04218664363938
492,52.0,48.01126003654635
493,52.0,47.980333429453324
494,52.0,47.94940682236029
495,52.0,47.91848021526726
496,52.0,47.88755360817422
497,52.0,47.871843338012695
498,52.0,47.87352316720145
499,52.0,47.87520299639021
500,52.0,47.87688282557896
501,52.0,47.87856265476772
502,52.0,47.88024248395647
503,52.0,47.88192231314523
504,52.0,47.90511714390346
505,52.0,47.929848760488085
506,52.0,47.9545803770727
507,52.0,47.979311993657326
508,52.0,48.00404361024194
509,52.0,48.02877522682657
510,52.0,48.03730121534698
511,52.0,48.02151876177106
512,52.0,48.005736308195154
513,52.0,47.98995385461924
514,52.0,47.97417140104333
515,52.0,47.95838894746741
516,52.0,47.9426064938915
517,52.0,47.92289966661103
518,52.0,47.902589089529855
519,52.0,47.882278512448686
520,52.0,47.86196793536751
521,52.0,47.841657358286334
522,52.0,47.821346781205165
523,52.0,47.81083908081055
524,52.0,47.81993713378907
525,52.0,47.829035186767584
526,52.0,47.83813323974609
527,52.0,47.84723129272461
528,52.0,47.856329345703124
529,52.0,47.86542739868164
530,52.0,47.87207351995974
531,52.0,47.87810665831274
532,52.0,47.88413979666574
533,52.0,47.89017293501874
534,52.0,47.89620607337174
535,52.0,47.90223921172473
536,52.0,47.89756522665219
537,52.0,47.8634466521594
538,52.0,47.82932807766662
539,52.0,47.79520950317384
540,52.0,47.76109092868104
541,52.0,47.72697235418826
542,52.0,47.692853779695476
543,52.0,47.70935622234734
544,52.0,47.74426630759726
545,52.0,47.779176392847184
546,52.0,47.8140864780971
547,52.0,47.84899656334702
548,52.0,47.88390664859695
549,52.0,47.912585892969254
550,52.0,47.91634177383112
551,52.0,47.92009765469299
552,52.0,47.923853535554855
553,52.0,47.92760941641672
554,52.0,47.93136529727859
555,52.0,47.93512117814045
556,52.0,47.898231537488044
557,52.0,47.84101913607851
558,52.0,47.783806734668964
559,52.0,47.72659433325943
560,52.0,47.66938193184989
561,52.0,47.612169530440354
562,52.0,47.56009219422633
563,52.0,47.541392781783124
564,52.0,47.522693369339926
565,52.0,47.50399395689672
566,52.0,47.485294544453524
567,52.0,47.466595132010326
568,52.0,47.44789571956713
569,52.0,47.43040620453504
570,52.0,47.413723287777024
571,52.0,47.39704037101901
572,52.0,47.380357454261
573,52.0,47.36367453750299
574,52.0,47.34699162074498
575,52.0,47.328160250916774
576,52.0,47.27925053810586
577,52.0,47.23034082529496
578,52.0,47.181431112484056
579,52.0,47.13252139967315
580,52.0,47.08361168686224
581,52.0,47.03470197405134
582,52.0,47.01495311503508
583,52.0,47.020720003089124
584,52.0,47.02648689114318
585,52.0,47.03225377919723
586,52.0,47.038020667251274
587,52.0,47.04378755530533
588,52.0,47.049554443359376
589,52.0,47.06964793302575
590,52.0,47.08974142269212
591,52.0,47.1098349123585
592,52.0,47.12992840202487
593,52.0,47.150021891691246
594,52.0,47.17011538135762
595,52.0,47.181940296718054
596,52.0,47.18431541287169
597,52.0,47.186690529025334
598,52.0,47.18906564517897
599,52.0,47.19144076133261
600,52.0,47.19381587748625
601,52.0,47.19619099363989
602,52.0,47.17364752633232
603,52.0,47.14932416020608
604,52.0,47.125000794079845
605,52.0,47.100677427953606
606,52.0,47.076354061827374
607,52.0,47.052030695701134
608,52.0,47.05364921725526
609,52.0,47.09418057032994
610,52.0,47.134711923404616
611,52.0,47.17524327647929
612,52.0,47.21577462955397
613,52.0,47.256305982628646
614,52.0,47.29683733570332
615,52.0,47.29800988022161
616,52.0,47.29312722342355
617,52.0,47.28824456662548
618,52.0,47.283361909827406
619,52.0,47.27847925302934
620,52.0,47.273596596231265
621,52.0,47.27276510900381
622,52.0,47.28003596091757
623,52.0,47.28730681283133
624,52.0,47.2945776647451
625,52.0,47.301848516658865
626,52.0,47.309119368572624
627,52.0,47.31639022048639
628,52.0,47.308356071005065
629,52.0,47.296495671174966
630,52.0,47.28463527134487
631,52.0,47.27277487151477
632,52.0,47.26091447168467
633,52.0,47.24905407185457
634,52.0,47.2455682871293
635,52.0,47.26511269394232
636,52.0,47.28465710075534
637,52.0,47.30420150756836
638,52.0,47.32374591438138
639,52.0,47.343290321194395
640,52.0,47.362834728007414
641,52.0,47.345749080424405
642,52.0,47.31534341306102
643,52.0,47.28493774569765
644,52.0,47.254532078334265
645,52.0,47.22412641097088
646,52.0,47.19372074360751
647,52.0,47.16078175136021
648,52.0,47.11770945957729
649,52.0,47.074637167794364
650,52.0,47.031564876011444
651,52.0,46.98849258422852
652,52.0,46.94542029244559
653,52.0,46.90234800066267
654,52.0,46.880963041344465
655,52.0,46.87042174825863
656,52.0,46.85988045517279
657,52.0,46.849339162086956
658,52.0,46.83879786900111
659,52.0,46.828256575915276
660,52.0,46.81981755470743
661,52.0,46.82504330070651
662,52.0,46.830269046705595
663,52.0,46.83549479270468
664,52.0,46.84072053870376
665,52.0,46.84594628470285
666,52.0,46.851172030701925
667,52.0,46.85072881737534
668,52.0,46.84650629783163
669,52.0,46.84228377828793
670,52.0,46.83806125874422
671,52.0,46.833838739200516
672,52.0,46.82961621965681
673,52.0,46.823684007294325
674,52.0,46.79381609546895
675,52.0,46.76394818364358
676,52.0,46.7340802718182
677,52.0,46.70421235999283
678,52.0,46.67434444816745
679,52.0,46.644476536342076
680,52.0,46.653774386036154
681,52.0,46.697342277059754
682,52.0,46.740910168083346
683,52.0,46.784478059106945
684,52.0,46.828045950130544
685,52.0,46.871613841154144
686,52.0,46.915181732177736
687,52.0,46.930732851612326
688,52.0,46.94628397104692
689,52.0,46.96183509048151
690,52.0,46.9773862099161
691,52.0,46.99293732935069
692,52.0,47.00848844878528
693,52.0,47.011470031738284
694,52.0,47.000086430140904
695,52.0,46.98870282854353
696,52.0,46.97731922694615
697,51.9734693877551,46.96593562534877
698,51.93469387755102,46.9545520237514
699,51.89591836734694,46.94316842215402
700,51.85714285714286,46.97429994855608
701,51.81836734693877,47.00846826981525
702,51.779591836734696,47.04263659107442
703,51.74081632653061,47.07680491233359
704,51.70204081632653,47.11097323359276
705,51.66326530612245,47.14514155485193
706,51.624489795918365,47.18199428636202
707,51.58571428571429,47.222873633248476
708,51.5469387755102,47.26375298013493
709,51.50816326530612,47.304632327021395
710,51.46938775510204,47.34551167390785
711,51.43061224489796,47.386391020794306
712,51.39183673469388,47.42727036768077
713,51.35306122448979,47.42496541081643
714,51.31428571428572,47.41601671491351
715,51.275510204081634,47.40706801901059
716,51.23673469387755,47.398119323107665
717,51.19795918367347,47.38917062720474
718,51.159183673469386,47.38022193130182
719,51.12040816326531,47.37838756794832
720,51.08163265306122,47.39078186969368
721,51.042857142857144,47.403176171439036
722,51.00408163265306,47.415570473184395
723,51.0,47.427964774929755
724,51.0,47.44035907667511
725,51.0,47.45275337842047
726,51.0,47.44817613874164
727,51.0,47.43935601370676
728,51.0,47.43053588867188
729,51.0,47.421715763637
730,51.0,47.41289563860212
731,51.0,47.40407551356724
732,51.0,47.39577045051419
733,51.0,47.388881807911154
734,51.0,47.38199316530812
735,51.0,47.37510452270508
736,51.0,47.36821588010204
737,51.0,47.361327237499005
738,51.0,47.35443859489597
739,51.0,47.364363051433955
740,51.0,47.38040136220504
741,51.0,47.39643967297613
742,51.0,47.41247798374721
743,51.0,47.428516294518296
744,51.0,47.44455460528938
745,51.0,47.45807827540807
746,51.0,47.461543382917135
747,51.0,47.4650084904262
748,51.0,47.46847359793527
749,51.0,47.47193870544434
750,51.0,47.4754038129534
751,51.0,47.478868920462475
752,51.0,47.4557720573581
753,51.0,47.41939420894701
754,51.0,47.38301636053591
755,51.0,47.34663851212482
756,51.0,47.31026066371373
757,51.0,47.273882815302635
758,51.0,47.23781968720105
759,51.0,47.20380224111129
760,51.0,47.16978479502152
761,51.0,47.13576734893176
762,51.0,47.101749902841995
763,51.0,47.06773245675223
764,51.0,47.03371501066246
765,51.0,47.01050123097945
766,51.0,46.9944898955676
767,51.0,46.97847856015575
768,51.0,46.9624672247439
769,51.0,46.94645588933205
770,51.0,46.9304445539202
771,51.0,46.912248977349726
772,51.0,46.86347402455855
773,51.0,46.81469907176738
774,51.0,46.7659241189762
775,51.0,46.71714916618503
776,51.0,46.668374213393854
777,51.0,46.619599260602676
778,51.0,46.58614282413405
779,51.0,46.56609008944765
780,51.0,46.546037354761246
781,51.0,46.52598462007484
782,51.0,46.505931885388435
783,51.0,46.48587915070203
784,51.0,46.46582641601563
785,51.0,46.46527102723414
786,51.0,46.464715638452645
787,51.0,46.46416024967116
788,51.0,46.46360486088967
789,51.0,46.463049472108175
790,51.0,46.46249408332668
791,51.0,46.4689820425851
792,51.0,46.483519542460535
793,51.0,46.49805704233597
794,51.0,46.51259454221142
795,51.0,46.527132042086855
796,51.0,46.54166954196229
797,51.0,46.55620704183773
798,51.0,46.559942844935826
799,51.0,46.56290709826411
800,51.0,46.5658713515924
801,51.0,46.568835604920686
802,51.0,46.571799858248966
803,51.0,46.57476411157725
804,51.0,46.58162309296277
805,51.0,46.594324166434156
806,51.0,46.60702523990554
807,51.0,46.61972631337692
808,51.0,46.6324273868483
809,51.0,46.64512846031968
810,51.0,46.657829533791066
811,51.0,46.65750728529327
812,51.0,46.65518144880023
813,51.0,46.652855612307185
814,51.0,46.650529775814135
815,51.0,46.64820393932109
816,51.0,46.64587810282804
817,51.0,46.64367188434211
818,51.0,46.64170490187042
819,51.0,46.63973791939872
820,51.0,46.63777093692702
821,51.0,46.63580395445532
822,51.0,46.63383697198362
823,51.0,46.63186998951192
824,51.0,46.6247534459951
825,51.0,46.616349512217
826,51.0,46.607945578438894
827,51.0,46.599541644660796
828,51.0,46.59113771088269
829,51.0,46.58273377710459
830,51.0,46.580467675656685
831,51.0,46.59508061311683
832,51.0,46.60969355057697
833,51.0,46.62430648803711
834,51.0,46.63891942549725
835,51.0,46.65353236295739
836,51.0,46.668145300417535
837,51.0,46.68539480092574
838,51.0,46.70360305163325
839,51.0,46.72181130234076
840,51.0,46.74001955304828
841,51.0,46.75822780375579
842,51.0,46.776436054463296
843,51.0,46.78484528989209
844,51.0,46.754058464206
845,51.0,46.72327163851991
846,51.0,46.692484812833825
847,51.0,46.66169798714775
848,51.0,46.63091116146166
849,51.0,46.60012433577557
850,51.0,46.56912559976383
851,51.0,46.53802090858927
852,51.0,46.506916217414705
853,51.0,46.47581152624013
854,51.0,46.44470683506557
855,51.0,46.413602143891005
856,51.0,46.391430866475005
857,51.0,46.427326778489714
858,51.0,46.46322269050443
859,51.0,46.49911860251913
860,51.0,46.53501451453384
861,51.0,46.57091042654855
862,51.0,46.60680633856327
863,51.0,46.58921480762716
864,51.0,46.53596498139051
865,51.0,46.48271515515386
866,51.0,46.42946532891721
867,51.0,46.376215502680566
868,51.0,46.322965676443914
869,51.0,46.26790822866012
870,51.0,46.18754407921617
871,51.0,46.1071799297722
872,51.0,46.02681578032824
873,51.0,45.94645163088429
874,51.0,45.86608748144034
875,51.0,45.78572333199637
876,51.0,45.755491217788396
877,51.0,45.769124634411874
878,51.0,45.78275805103536
879,51.0,45.79639146765884
880,51.0,45.81002488428233
881,51.0,45.82365830090581
882,51.0,45.8372917175293
883,51.0,45.83421162196568
884,51.0,45.83113152640207
885,51.0,45.82805143083845
886,51.0,45.82497133527483
887,51.0,45.82189123971122
888,51.0,45.8188111441476
889,51.0,45.807461275373186
890,51.0,45.78666023721501
891,51.0,45.76585919905683
892,51.0,45.745058160898644
893,51.0,45.72425712274046
894,51.0,45.70345608458228
895,51.0,45.682655046424095
896,51.0,45.69022750854493
897,51.0,45.69982664925712
898,51.0,45.709425789969316
899,51.0,45.719024930681506
900,51.0,45.7286240713937
901,51.0,45.73822321210589
902,51.0,45.76045392094827
903,51.0,45.80163198198592
904,51.0,45.84281004302356
905,51.0,45.88398810406121
906,51.0,45.92516616509885
907,51.0,45.966344226136506
908,51.0,46.007522287174154
909,51.0,46.025845344699164
910,51.0,46.04065224783761
911,51.0,46.05545915097607
912,51.0,46.07026605411452
913,51.0,46.08507295725297
914,51.0,46.09987986039142
915,51.0,46.1085471250573
916,51.0,46.10493511277802
917,51.0,46.101323100498746
918,51.0,46.09771108821947
919,51.0,46.09409907594019
920,51.0,46.090487063660916
921,51.0,46.08687505138164
922,51.0,46.082903554488205
923,51.0,46.07884218644123
924,51.0,46.07478081839425
925,51.0,46.07071945034728
926,51.0,46.06665808230031
927,51.0,46.06259671425333
928,51.0,46.054033411765595
929,51.0,46.03308978956573
930,51.0,46.01214616736588
931,51.0,45.99120254516602
932,51.0,45.97025892296616
933,51.0,45.9493153007663
934,51.0,45.92837167856644
935,51.0,45.90682500722457
936,51.0,45.885059045285594
937,51.0,45.863293083346626
938,51.0,45.841527121407644
939,51.0,45.819761159468676
940,51.0,45.7979951975297
941,51.0,45.78159319819237
942,51.0,45.7866470492616
943,51.0,45.79170090033084
944,51.0,45.79675475140007
945,51.0,45.80180860246931
946,51.0,45.80686245353854
947,51.0,45.81191630460778
948,51.0,45.875950747120136
949,51.0,45.96947548535405
950,51.0,46.06300022358796
951,51.0,46.156524961821894
952,51.0,46.25004970005581
953,51.0,46.34357443828972
954,51.0,46.433966344716595
955,51.0,46.50399484439773
956,51.0,46.574023344078846
957,51.0,46.64405184375997
958,51.0,46.71408034344109
959,51.0,46.784108843122205
960,51.0,46.85413734280334
961,51.0,46.93695524566028
962,51.0,47.0282994173011
963,51.0,47.11964358894192
964,51.0,47.21098776058276
965,51.0,47.30233193222358
966,51.0,47.3936761038644
967,51.0,47.48867066052495
968,51.0,47.63477060746173
969,51.0,47.78087055439853
970,51.0,47.92697050133531
971,51.0,48.073070448272084
972,51.0,48.21917039520886
973,51.0,48.365270342145664
974,51.0,48.484270056899724
975,51.0,48.579557068493905
976,51.0,48.67484408008809
977,51.0,48.77013109168228
978,51.0,48.86541810327648
979,51.0,48.96070511487066
980,51.0,49.05599212646485
981,51.0,49.086397793828226
982,51.0,49.116803461191616
983,51.0,49.14720912855499
